Kind,Min_Length,Max_Length,Repetition,Sum of Absolute Values,Mean Value,Standard Deviation,Shannon Entropy,Maximum Value,Minimum Value,Kmeans Threshold_A,Kmeans Threshold_B,Kmeans Nodes A Exceeding Treshhold = 1,Kmeans Nodes B Exceeding Treshhold = 1,Total Nodes = 1,count_11,count_00,count_mixed,Overlap % with zeroes,Overlap % no zeroes,Sum of min
LSTM,20,25,20,12.0465,0.5019,0.3426,3.1699,0.9923,0.0,0.5817,0.5868,3,6,9,0,3,9,0.0,0.0,2.5788
LSTM,20,25,21,4.9457,0.2061,0.2986,3.4594,1.0839,0.0,0.0,0.4547,6,5,11,2,3,7,0.2,0.2857,0.0
LSTM,20,25,22,12.7617,0.5317,0.348,3.8074,0.9962,0.0,0.3959,0.5601,8,6,14,2,0,10,0.2,0.2,3.0738
LSTM,20,25,23,10.7905,0.4496,0.3291,3.4594,0.997,0.0,0.5496,0.3774,7,4,11,3,4,5,0.3333,0.6,2.9963
LSTM,20,25,24,12.5728,0.5239,0.4546,3.585,0.9997,0.0,0.5323,0.5154,6,6,12,0,0,12,0.0,0.0,0.9648
LSTM,20,25,25,10.3823,0.4326,0.3571,3.1699,0.9953,0.0,0.6032,0.4331,3,6,9,3,6,3,0.3333,1.0,3.7843
LSTM,20,25,26,11.8574,0.4941,0.3808,3.4594,0.9923,0.0,0.5289,0.5033,7,4,11,0,1,11,0.0,0.0,1.8537
LSTM,20,25,27,9.2043,0.3835,0.3164,3.8074,0.8268,-0.0,0.2176,0.4191,5,9,14,4,2,6,0.5,0.6667,2.0313
LSTM,20,25,28,11.3422,0.4726,0.3398,3.3219,0.9973,0.0,0.6102,0.4362,4,6,10,0,2,10,0.0,0.0,2.7153
LSTM,20,25,29,10.4882,0.437,0.3199,3.7004,0.9345,0.0,0.5033,0.3302,5,8,13,2,1,9,0.2,0.2222,2.1925
LSTM,20,25,30,11.7459,0.4894,0.3476,3.7004,0.9936,0.0,0.5056,0.4157,7,6,13,4,3,5,0.5,0.8,3.6661
LSTMA,20,25,0,0.9299,-0.0155,0.0475,3.4594,0.0906,-0.0928,-0.012,-0.0162,12,12,24,3,4,5,0.3333,0.6,0.0008
LSTMA,20,25,1,2.5442,0.0841,0.1142,3.3219,0.2728,-0.0554,0.1415,0.0511,6,4,10,2,4,6,0.2,0.3333,0.2797
LSTMA,20,25,2,1.8687,0.0433,0.1081,3.585,0.3861,-0.0632,0.1066,-0.0092,5,12,17,4,4,4,0.5,1.0,0.234
LSTMA,20,25,3,1.8402,0.0708,0.0993,3.0,0.279,-0.0146,0.054,0.1318,3,5,8,2,6,4,0.2,0.5,0.3374
LSTMA,20,25,4,2.5409,0.1023,0.1039,3.7004,0.2596,-0.0168,0.0317,0.1478,5,8,13,3,2,7,0.3333,0.4286,0.3335
LSTMA,20,25,5,2.6921,0.1122,0.2028,2.8074,0.6287,0.0,0.0725,0.2724,3,4,7,1,6,5,0.0909,0.2,0.1251
LSTMA,20,25,6,2.7934,0.1152,0.0642,4.3923,0.1949,-0.0139,0.0863,0.0405,11,10,21,10,1,1,5.0,10.0,0.88
LSTMA,20,25,7,0.7709,0.0319,0.0374,3.1699,0.1144,-0.0027,0.0625,0.0094,5,4,9,2,5,5,0.2,0.4,0.0815
LSTMA,20,25,8,1.0532,0.0439,0.0351,3.8074,0.1096,0.0,0.0459,0.0287,8,6,14,6,4,2,1.0,3.0,0.3324
LSTMA,20,25,9,2.2948,0.0956,0.0733,3.585,0.1967,0.0,0.0991,0.0921,6,6,12,2,2,8,0.2,0.25,0.4528
LSTMA,20,25,10,1.3686,0.057,0.0725,3.0,0.2127,0.0,0.0551,0.0954,3,5,8,2,6,4,0.2,0.5,0.3452
LSTMA,20,25,11,2.7789,0.1158,0.0665,4.3219,0.1998,0.0,0.0916,0.0495,10,10,20,10,2,0,5.0,0.0,0.9661
LSTMA,20,25,12,0.6895,0.0256,0.0469,3.7004,0.1474,-0.0108,0.0512,-0.0,6,12,18,3,2,7,0.3333,0.4286,0.0
LSTMA,20,25,13,0.5397,0.0225,0.0249,3.1699,0.0738,0.0,0.0115,0.0445,5,4,9,1,4,7,0.0909,0.1429,0.079
LSTMA,20,25,14,4.9595,0.2066,0.1872,3.1699,0.5408,0.0,0.1952,0.2947,4,5,9,0,3,9,0.0,0.0,0.5381
LSTMA,20,25,15,1.3673,0.0562,0.0589,3.0,0.1813,-0.0082,0.045,0.0932,3,5,8,0,4,8,0.0,0.0,0.1661
LSTMA,20,25,16,0.941,0.0153,0.0633,2.3219,0.1598,-0.0471,0.0583,0.0167,4,1,5,0,7,5,0.0,0.0,0.0122
LSTMA,20,25,17,2.0857,0.0826,0.0892,3.585,0.258,-0.0314,0.1288,0.0363,6,6,12,3,3,6,0.3333,0.5,0.3836
LSTMA,20,25,18,6.1871,0.2573,0.2231,3.8074,0.6111,-0.0048,0.1411,0.2937,6,8,14,2,0,10,0.2,0.2,1.0109
LSTMA,20,25,19,1.211,0.0505,0.0584,3.7004,0.1631,0.0,0.0869,0.0125,6,7,13,2,1,9,0.2,0.2222,0.1367
LSTMA,20,25,20,1.2691,0.0162,0.0656,3.1699,0.1634,-0.0748,-0.0131,0.0717,12,4,16,3,6,3,0.3333,1.0,0.1222
LSTMA,20,25,21,3.1788,0.1324,0.0701,4.2479,0.2495,0.0,0.0882,0.0883,10,9,19,7,0,5,1.4,1.4,0.9677
LSTMA,20,25,22,0.8853,0.0172,0.0532,3.585,0.2075,-0.0306,-0.002,0.0364,12,6,18,2,2,8,0.2,0.25,0.012
LSTMA,20,25,23,1.239,0.0516,0.0502,3.585,0.1114,0.0,0.0671,0.0202,10,2,12,0,0,12,0.0,0.0,0.0607
LSTMA,20,25,24,0.0538,0.0022,0.003,2.585,0.0086,0.0,0.0059,0.0,3,3,6,0,6,6,0.0,0.0,0.0
LSTMA,20,25,25,2.2354,0.0931,0.081,3.585,0.1961,-0.0,0.106,0.0803,6,6,12,0,0,12,0.0,0.0,0.2106
LSTMA,20,25,26,1.0195,0.0378,0.0522,3.0,0.1887,-0.012,0.0214,0.108,6,2,8,0,4,8,0.0,0.0,0.2074
LSTMA,20,25,27,4.0022,0.1485,0.2362,3.3219,0.7943,-0.0849,0.0327,0.4085,7,3,10,2,4,6,0.2,0.3333,0.4745
LSTMA,20,25,28,0.7519,0.0219,0.0518,2.585,0.2312,-0.0147,0.0185,0.1217,5,1,6,0,6,6,0.0,0.0,0.0638
LSTMA,20,25,29,0.8779,0.0359,0.021,4.1699,0.0682,-0.0083,0.0294,0.0197,8,10,18,6,0,6,1.0,1.0,0.2377
LSTMA,20,25,30,2.6562,0.106,0.1192,3.1699,0.4063,-0.0243,0.2091,0.0283,5,4,9,4,7,1,0.5,4.0,0.2701
GRU,20,25,0,13.031,0.543,0.3774,3.7004,1.0032,0.0,0.5009,0.5444,5,8,13,2,1,9,0.2,0.2222,2.8529
GRU,20,25,1,12.1444,0.506,0.4277,3.4594,0.9988,0.0,0.598,0.4846,7,4,11,1,2,9,0.0909,0.1111,1.3526
GRU,20,25,2,11.8941,0.4956,0.3913,3.585,0.9997,0.0,0.529,0.4609,5,7,12,1,1,10,0.0909,0.1,1.6661
GRU,20,25,3,7.4672,0.2881,0.335,3.4594,0.8745,-0.0475,0.0859,0.4845,4,7,11,1,2,9,0.0909,0.1111,0.8256
GRU,20,25,4,13.3501,0.5563,0.4188,3.7004,0.9987,0.0,0.5513,0.4927,6,7,13,1,0,11,0.0909,0.0909,2.2085
GRU,20,25,5,14.0541,0.5856,0.4096,3.585,0.9966,0.0,0.5916,0.5795,6,6,12,0,0,12,0.0,0.0,2.4472
GRU,20,25,6,14.4634,0.6026,0.378,3.585,1.0,0.0,0.5991,0.6061,6,6,12,3,3,6,0.3333,0.5,4.5055
GRU,20,25,7,12.9626,0.5401,0.4169,3.7004,0.9982,0.0,0.4469,0.5708,6,7,13,2,1,9,0.2,0.2222,2.7217
GRU,20,25,8,13.8116,0.5755,0.3911,3.4594,0.9887,0.0,0.5398,0.6761,5,6,11,2,3,7,0.2,0.2857,4.0983
GRU,20,25,9,12.8905,0.5371,0.4141,3.7004,0.9858,0.0,0.5329,0.4651,5,8,13,1,0,11,0.0909,0.0909,1.9024
GRU,20,25,10,5.5124,0.2163,0.2551,2.8074,0.7896,-0.0267,0.4583,0.0997,4,3,7,1,6,5,0.0909,0.2,0.7381
GRU,20,25,11,13.4043,0.5585,0.3965,3.8074,0.9895,0.0,0.4876,0.508,6,8,14,2,0,10,0.2,0.2,2.3949
GRU,20,25,12,12.7329,0.5305,0.357,3.7004,0.9756,0.0,0.5479,0.4594,6,7,13,1,0,11,0.0909,0.0909,2.7414
GRU,20,25,13,12.4414,0.5184,0.4255,3.7004,0.9986,0.0,0.4613,0.5063,6,7,13,2,1,9,0.2,0.2222,2.419
GRU,20,25,14,12.7101,0.5296,0.425,3.7004,0.9973,0.0,0.55,0.4436,6,7,13,1,0,11,0.0909,0.0909,1.8365
GRU,20,25,15,13.1712,0.5488,0.4329,3.585,0.9814,0.0,0.5687,0.5281,5,7,12,0,0,12,0.0,0.0,1.6466
GRU,20,25,16,12.9516,0.5397,0.4056,3.585,0.9974,0.0,0.5291,0.5472,5,7,12,1,1,10,0.0909,0.1,2.108
GRU,20,25,17,9.4878,0.395,0.3531,3.585,0.992,-0.0023,0.545,0.2153,8,4,12,1,1,10,0.0909,0.1,1.551
GRU,20,25,18,11.2538,0.4689,0.4174,3.4594,0.997,0.0,0.546,0.453,6,5,11,1,2,9,0.0909,0.1111,1.6721
GRU,20,25,19,12.699,0.5291,0.3964,3.4594,0.9926,0.0,0.5302,0.5882,5,6,11,1,2,9,0.0909,0.1111,2.62
GRU,20,25,20,13.6362,0.5682,0.3983,3.585,0.9906,0.0,0.5525,0.5802,7,5,12,0,0,12,0.0,0.0,2.3787
GRU,20,25,21,12.9621,0.5401,0.4077,3.4594,0.9997,0.0,0.5937,0.5484,6,5,11,1,2,9,0.0909,0.1111,2.3358
GRU,20,25,22,13.979,0.5825,0.3568,3.9069,0.9862,0.0,0.5143,0.4814,7,8,15,4,1,7,0.5,0.5714,4.0164
GRU,20,25,23,14.118,0.5883,0.3732,3.8074,0.9934,0.0,0.5051,0.5551,7,7,14,4,2,6,0.5,0.6667,4.4421
GRU,20,25,24,11.3475,0.4728,0.3899,3.4594,0.9857,0.0,0.483,0.5244,7,4,11,0,1,11,0.0,0.0,1.3373
GRU,20,25,25,12.598,0.5249,0.3876,3.8074,0.9988,0.0,0.4868,0.4372,6,8,14,3,1,8,0.3333,0.375,2.4995
GRU,20,25,26,13.3983,0.5583,0.3771,3.585,0.9972,0.0,0.5514,0.5641,7,5,12,0,0,12,0.0,0.0,2.4523
GRU,20,25,27,12.9311,0.5388,0.402,3.7004,0.9926,0.0,0.4238,0.5951,6,7,13,1,0,11,0.0909,0.0909,2.6289
GRU,20,25,28,14.922,0.6218,0.4103,3.9069,0.9952,0.0,0.5234,0.521,8,7,15,4,1,7,0.5,0.5714,4.0833
GRU,20,25,29,11.5481,0.4677,0.3964,3.7004,0.9979,-0.0539,0.359,0.5109,6,7,13,3,2,7,0.3333,0.4286,3.1183
GRU,20,25,30,12.4455,0.5186,0.3957,3.7004,0.9953,0.0,0.5023,0.474,6,7,13,2,1,9,0.2,0.2222,2.3796
GRUA,20,25,0,3.5098,0.1453,0.2097,3.585,0.5364,-0.0052,0.2669,0.0236,6,6,12,6,6,0,1.0,0.0,0.2811
GRUA,20,25,1,2.3077,0.0722,0.1404,3.4594,0.3552,-0.0536,0.2143,-0.0271,4,12,16,0,1,11,0.0,0.0,0.0087
GRUA,20,25,2,5.1014,0.2109,0.2499,3.9069,0.7477,-0.0174,0.3195,0.025,8,7,15,4,1,7,0.5,0.5714,0.2658
GRUA,20,25,3,3.1377,0.1298,0.1001,3.9069,0.34,-0.0082,0.1675,0.0736,5,10,15,5,2,5,0.7143,1.0,0.7195
GRUA,20,25,4,0.9212,0.0231,0.0441,3.9069,0.0788,-0.1002,0.0378,-0.0287,5,12,17,5,2,5,0.7143,1.0,0.0975
GRUA,20,25,5,5.9526,0.2153,0.2829,3.3219,0.6513,-0.0521,0.3397,0.0917,8,2,10,1,3,8,0.0909,0.125,0.3516
GRUA,20,25,6,0.2815,-0.0055,0.0116,3.4594,0.0122,-0.0179,-0.0092,-0.0038,12,12,24,1,2,9,0.0909,0.1111,0.0
GRUA,20,25,7,2.0766,0.0683,0.0871,2.8074,0.2309,-0.0412,0.0343,0.1588,4,3,7,3,8,1,0.3333,3.0,0.3839
GRUA,20,25,8,0.0,0.0,0.0,2.585,0.0,0.0,0.0,0.0,3,3,6,2,8,2,0.2,1.0,0.0
GRUA,20,25,9,1.4447,0.0588,0.0513,3.8074,0.1695,-0.0084,0.0627,0.0411,7,7,14,3,1,8,0.3333,0.375,0.3377
GRUA,20,25,10,3.4977,0.1415,0.2064,2.8074,0.5702,-0.0087,0.0561,0.3004,2,5,7,0,5,7,0.0,0.0,0.195
GRUA,20,25,11,0.7296,0.0304,0.0433,3.1699,0.1669,0.0,0.067,0.0,5,4,9,1,4,7,0.0909,0.1429,0.0
GRUA,20,25,12,2.4651,0.0742,0.1179,4.3219,0.211,-0.2035,0.0485,0.0102,9,11,20,9,1,2,3.0,4.5,0.1852
GRUA,20,25,13,0.9433,0.0387,0.0189,4.2479,0.0494,-0.0076,0.0217,0.028,10,9,19,8,1,3,2.0,2.6667,0.3967
GRUA,20,25,14,2.1258,0.069,0.1201,2.585,0.3495,-0.0423,0.0854,0.191,4,2,6,0,6,6,0.0,0.0,0.392
GRUA,20,25,15,2.0127,0.0519,0.1299,3.4594,0.356,-0.0784,0.1351,-0.0061,5,12,17,3,4,5,0.3333,0.6,0.0643
GRUA,20,25,16,3.2695,0.136,0.1568,3.7004,0.4507,-0.0028,0.0481,0.2401,8,5,13,1,0,11,0.0909,0.0909,0.3891
GRUA,20,25,17,1.3707,0.0011,0.0684,3.1699,0.0997,-0.0794,0.0506,-0.0238,6,12,18,0,3,9,0.0,0.0,0.0231
GRUA,20,25,18,1.3529,0.0075,0.067,3.4594,0.1311,-0.0892,0.019,0.0283,3,8,11,0,1,11,0.0,0.0,0.011
GRUA,20,25,19,2.178,0.0904,0.0931,4.0875,0.2543,-0.004,0.1277,0.0162,8,9,17,5,0,7,0.7143,0.7143,0.2461
GRUA,20,25,20,10.4428,0.4351,0.279,4.0,0.8535,0.0,0.4782,0.252,7,9,16,5,1,6,0.7143,0.8333,2.679
GRUA,20,25,21,0.095,0.004,0.006,3.0,0.0209,0.0,0.0038,0.0108,6,2,8,0,4,8,0.0,0.0,0.0075
GRUA,20,25,22,1.1429,0.0198,0.0571,3.4594,0.1059,-0.0567,0.051,-0.0049,6,12,18,2,3,7,0.2,0.2857,0.0909
GRUA,20,25,23,1.1754,0.0447,0.0369,3.9069,0.0884,-0.0302,0.0384,0.0349,8,7,15,7,4,1,1.4,7.0,0.4492
GRUA,20,25,24,3.7058,0.1521,0.2175,3.3219,0.56,-0.007,0.2652,0.0573,6,4,10,1,3,8,0.0909,0.125,0.2146
GRUA,20,25,25,1.0215,0.0205,0.0501,3.0,0.1043,-0.0403,0.0045,0.0562,2,6,8,1,5,6,0.0909,0.1667,0.0678
GRUA,20,25,26,4.7288,0.1952,0.1909,3.585,0.5195,-0.0219,0.0816,0.2849,5,7,12,1,1,10,0.0909,0.1,0.7017
GRUA,20,25,27,3.338,0.1375,0.1787,3.3219,0.5665,-0.01,0.2828,0.0645,4,6,10,0,2,10,0.0,0.0,0.1651
GRUA,20,25,28,1.309,-0.0018,0.077,3.585,0.1059,-0.1574,0.0086,-0.0122,6,12,18,1,1,10,0.0909,0.1,0.0024
GRUA,20,25,29,1.4286,0.0594,0.0574,3.7004,0.1792,-0.0014,0.0842,0.0308,6,7,13,3,2,7,0.3333,0.4286,0.2307
GRUA,20,25,30,3.734,0.149,0.1648,3.7004,0.4214,-0.0257,0.028,0.2307,5,8,13,3,2,7,0.3333,0.4286,0.3229
RNN,30,30,0,12.5547,0.5231,0.4395,3.585,0.9916,0.0,0.4968,0.5494,6,6,12,2,2,8,0.2,0.25,2.1914
RNN,30,30,1,10.6638,0.4443,0.3968,3.585,0.9863,0.0,0.4418,0.4515,7,5,12,3,3,6,0.3333,0.5,2.2169
RNN,30,30,2,13.5123,0.563,0.4305,3.585,0.9988,0.0,0.5846,0.5403,5,7,12,1,1,10,0.0909,0.1,2.3686
RNN,30,30,3,10.667,0.4445,0.343,3.585,0.9927,0.0,0.4765,0.4125,6,6,12,1,1,10,0.0909,0.1,1.6786
RNN,30,30,4,11.6723,0.4828,0.3933,3.585,0.9674,-0.0143,0.4792,0.4493,8,4,12,1,1,10,0.0909,0.1,1.7625
RNN,30,30,5,9.2896,0.3842,0.3249,3.8074,0.9721,-0.0171,0.3667,0.2837,8,6,14,5,3,4,0.7143,1.25,2.9448
RNN,30,30,6,13.0003,0.5417,0.4381,3.8074,0.9985,0.0,0.4728,0.4658,8,6,14,3,1,8,0.3333,0.375,2.5293
RNN,30,30,7,12.188,0.5078,0.4025,3.585,0.9997,0.0,0.4598,0.555,5,7,12,0,0,12,0.0,0.0,1.646
RNN,30,30,8,12.2161,0.509,0.3894,3.4594,0.9997,0.0,0.4745,0.6087,6,5,11,2,3,7,0.2,0.2857,2.5894
RNN,30,30,9,13.1562,0.5482,0.4181,3.585,0.998,0.0,0.5949,0.5015,6,6,12,2,2,8,0.2,0.25,3.1259
RNN,30,30,10,11.1151,0.4631,0.3876,3.585,0.9936,0.0,0.574,0.3523,6,6,12,1,1,10,0.0909,0.1,1.7236
RNN,30,30,11,11.7146,0.4881,0.399,3.7004,0.9714,0.0,0.3885,0.5215,6,7,13,2,1,9,0.2,0.2222,2.1637
RNN,30,30,12,9.6343,0.4014,0.2739,3.585,0.9953,0.0,0.2961,0.5836,9,3,12,1,1,10,0.0909,0.1,2.4592
RNN,30,30,13,11.7067,0.4878,0.3952,3.7004,0.9895,0.0,0.3887,0.5152,5,8,13,3,2,7,0.3333,0.4286,2.2519
RNN,30,30,14,10.8623,0.4408,0.4196,3.3219,0.9983,-0.0336,0.5099,0.5144,2,8,10,0,2,10,0.0,0.0,1.0569
RNN,30,30,15,7.3059,0.3044,0.3794,3.585,0.9879,0.0,0.6245,0.0394,5,7,12,0,0,12,0.0,0.0,0.4309
RNN,30,30,16,11.087,0.462,0.3857,3.4594,0.9972,0.0,0.4417,0.545,6,5,11,1,2,9,0.0909,0.1111,1.4409
RNN,30,30,17,12.9974,0.5416,0.4039,3.585,0.9971,0.0,0.5851,0.498,6,6,12,1,1,10,0.0909,0.1,3.0584
RNN,30,30,18,12.32,0.5133,0.4077,3.3219,0.9895,0.0,0.5921,0.5715,3,7,10,1,3,8,0.0909,0.125,2.6809
RNN,30,30,19,10.7497,0.4479,0.3644,3.585,0.9803,0.0,0.4803,0.4255,5,7,12,1,1,10,0.0909,0.1,1.4853
RNN,30,30,20,12.5394,0.5225,0.4017,3.585,0.9932,0.0,0.5715,0.4734,6,6,12,1,1,10,0.0909,0.1,1.9752
RNN,30,30,21,13.1654,0.5486,0.4245,3.4594,0.997,0.0,0.617,0.5744,9,2,11,0,1,11,0.0,0.0,1.8174
RNN,30,30,22,11.3243,0.4718,0.3586,3.8074,0.9226,0.0,0.4793,0.3389,8,6,14,2,0,10,0.2,0.2,1.7434
RNN,30,30,23,8.4639,0.3527,0.3123,3.585,0.8611,0.0,0.431,0.2433,7,5,12,1,1,10,0.0909,0.1,1.3904
RNN,30,30,24,9.5087,0.3962,0.3425,3.1699,0.9747,0.0,0.2642,0.6383,4,5,9,0,3,9,0.0,0.0,1.3613
RNN,30,30,25,10.9478,0.4562,0.4394,3.7004,0.9997,0.0,0.4299,0.4136,6,7,13,2,1,9,0.2,0.2222,1.113
RNN,30,30,26,8.9279,0.372,0.2919,3.585,0.9952,0.0,0.2543,0.5467,8,4,12,2,2,8,0.2,0.25,2.0454
RNN,30,30,27,10.9085,0.4545,0.347,3.4594,0.8622,0.0,0.4431,0.5239,7,4,11,0,1,11,0.0,0.0,1.6987
RNN,30,30,28,12.4772,0.5199,0.4234,3.585,0.9994,0.0,0.5652,0.4753,7,5,12,1,1,10,0.0909,0.1,2.0258
RNN,30,30,29,11.5058,0.4794,0.4221,3.3219,0.9924,0.0,0.5779,0.5139,7,3,10,0,2,10,0.0,0.0,1.1782
RNN,30,30,30,12.8342,0.5348,0.4005,3.7004,0.9885,0.0,0.4938,0.5129,6,7,13,1,0,11,0.0909,0.0909,2.0008
RNNA,30,30,0,0.2359,-0.0016,0.014,3.0,0.0356,-0.022,-0.0062,0.0165,12,1,13,1,5,6,0.0909,0.1667,0.0031
RNNA,30,30,1,0.7002,0.0159,0.0391,2.8074,0.1065,-0.0507,0.0227,0.0291,6,1,7,1,6,5,0.0909,0.2,0.0741
RNNA,30,30,2,1.5947,0.0658,0.063,3.7004,0.1724,-0.0042,0.0841,0.0412,6,7,13,2,1,9,0.2,0.2222,0.173
RNNA,30,30,3,0.309,0.0069,0.0163,2.8074,0.0452,-0.0087,0.0202,0.0056,4,3,7,0,5,7,0.0,0.0,0.015
RNNA,30,30,4,0.0,-0.0,0.0,3.0,0.0,-0.0,0.0,-0.0,4,12,16,2,6,4,0.2,0.5,0.0
RNNA,30,30,5,0.3755,0.0121,0.0236,2.8074,0.0699,-0.0077,0.0299,0.0089,4,3,7,0,5,7,0.0,0.0,0.0
RNNA,30,30,6,2.5236,0.1052,0.1165,3.3219,0.2707,0.0,0.1419,0.0631,8,2,10,0,2,10,0.0,0.0,0.0993
RNNA,30,30,7,1.8122,0.0747,0.0763,3.1699,0.2321,-0.0075,0.1014,0.0888,3,6,9,3,6,3,0.3333,1.0,0.6429
RNNA,30,30,8,4.8299,0.1977,0.1786,3.8074,0.6168,-0.0163,0.1011,0.2639,8,6,14,3,1,8,0.3333,0.375,0.998
RNNA,30,30,9,5.9794,0.2469,0.3606,3.4594,0.8569,-0.0085,0.0176,0.4194,4,7,11,0,1,11,0.0,0.0,0.0389
RNNA,30,30,10,0.3322,0.0138,0.0252,3.3219,0.0842,0.0,0.0,0.0324,5,5,10,1,3,8,0.0909,0.125,0.0
RNNA,30,30,11,0.3807,0.015,0.0126,4.0875,0.0304,-0.0065,0.0157,0.0052,9,8,17,8,3,1,2.0,8.0,0.0915
RNNA,30,30,12,2.2023,0.0784,0.1211,3.3219,0.364,-0.0402,0.0386,0.1922,7,3,10,0,2,10,0.0,0.0,0.0554
RNNA,30,30,13,1.8708,0.0701,0.0793,3.585,0.1614,-0.0176,0.0927,0.0206,10,2,12,1,1,10,0.0909,0.1,0.1019
RNNA,30,30,14,2.2278,0.0928,0.0774,3.8074,0.1908,0.0,0.104,0.0431,10,4,14,2,0,10,0.2,0.2,0.3262
RNNA,30,30,15,0.7839,0.0279,0.0367,2.3219,0.1506,-0.0287,0.0917,0.0178,1,4,5,0,7,5,0.0,0.0,0.1351
RNNA,30,30,16,2.6806,0.1096,0.1392,3.7004,0.3779,-0.0069,0.0114,0.1866,6,7,13,4,3,5,0.5,0.8,0.1229
RNNA,30,30,17,1.8225,0.0405,0.0991,2.585,0.3135,-0.1108,0.0617,0.0704,5,1,6,0,6,6,0.0,0.0,0.1026
RNNA,30,30,18,0.6708,0.0265,0.0309,3.4594,0.0857,-0.0057,0.0215,0.0324,4,7,11,2,3,7,0.2,0.2857,0.078
RNNA,30,30,19,1.2237,-0.0013,0.0711,3.0,0.19,-0.0585,0.0731,-0.0232,3,12,15,1,5,6,0.0909,0.1667,0.0
RNNA,30,30,20,0.3285,0.0033,0.0177,2.8074,0.0358,-0.0147,0.0126,0.0094,4,3,7,0,5,7,0.0,0.0,0.0
RNNA,30,30,21,3.1111,0.12,0.15,3.4594,0.4114,-0.029,0.0435,0.2241,6,5,11,3,4,5,0.3333,0.6,0.268
RNNA,30,30,22,0.9694,0.0401,0.059,3.4594,0.1969,-0.0016,0.1062,0.0133,3,8,11,2,3,7,0.2,0.2857,0.1923
RNNA,30,30,23,0.7199,0.0148,0.0513,2.0,0.2026,-0.025,0.0959,0.0408,1,3,4,1,9,2,0.0909,0.5,0.1213
RNNA,30,30,24,0.0524,0.0022,0.0038,3.8074,0.0087,0.0,0.0,0.0044,8,6,14,4,2,6,0.5,0.6667,0.0
RNNA,30,30,25,3.1728,0.1322,0.1014,4.1699,0.2879,0.0,0.0511,0.1354,9,9,18,9,3,0,3.0,0.0,0.8612
RNNA,30,30,26,1.2369,0.0448,0.0563,3.585,0.1138,-0.0075,0.0526,-0.0037,11,12,23,1,1,10,0.0909,0.1,0.0
RNNA,30,30,27,0.2531,0.0105,0.0074,3.7004,0.0206,-0.0,0.0064,0.0138,8,5,13,3,2,7,0.3333,0.4286,0.0806
RNNA,30,30,28,7.3054,0.3044,0.3626,3.7004,0.893,0.0,0.393,0.0447,9,4,13,2,1,9,0.2,0.2222,0.3385
RNNA,30,30,29,4.92,0.1893,0.259,3.7004,0.6224,-0.0521,0.0107,0.2536,4,9,13,4,3,5,0.5,0.8,0.1802
RNNA,30,30,30,0.3518,-0.0091,0.0211,3.1699,0.0242,-0.0581,0.0099,-0.0249,1,12,13,0,3,9,0.0,0.0,0.0
LSTM,30,30,0,5.5376,0.2307,0.2097,3.0,0.5777,-0.0,0.3349,0.2437,6,2,8,1,5,6,0.0909,0.1667,0.9833
LSTM,30,30,1,12.1154,0.5048,0.3757,3.585,0.9994,0.0,0.5656,0.4441,6,6,12,1,1,10,0.0909,0.1,2.3512
LSTM,30,30,2,10.7461,0.4478,0.3301,3.4594,0.9985,0.0,0.5033,0.4411,6,5,11,3,4,5,0.3333,0.6,2.7925
LSTM,30,30,3,11.568,0.482,0.3566,3.585,0.9974,0.0,0.5926,0.3714,6,6,12,2,2,8,0.2,0.25,2.6706
LSTM,30,30,4,10.5572,0.4399,0.3572,3.585,0.995,0.0,0.5047,0.3738,5,7,12,1,1,10,0.0909,0.1,1.808
LSTM,30,30,5,12.5393,0.5225,0.4101,3.7004,0.9943,0.0,0.4167,0.5705,5,8,13,2,1,9,0.2,0.2222,2.8144
LSTM,30,30,6,11.6832,0.4868,0.3566,3.8074,0.9987,0.0,0.4129,0.4559,7,7,14,2,0,10,0.2,0.2,2.1825
LSTM,30,30,7,8.9091,0.3712,0.3076,3.3219,0.8751,0.0,0.3508,0.4368,2,8,10,2,4,6,0.2,0.3333,2.0793
LSTM,30,30,8,6.2329,0.2597,0.2692,3.3219,0.7993,0.0,0.4418,0.1422,5,5,10,3,5,4,0.3333,0.75,0.995
LSTM,30,30,9,10.9649,0.4547,0.3597,3.8074,0.9226,-0.0087,0.5348,0.2539,8,6,14,2,0,10,0.2,0.2,1.8566
LSTM,30,30,10,11.7898,0.4912,0.3494,3.585,0.994,0.0,0.6001,0.3902,5,7,12,0,0,12,0.0,0.0,2.2016
LSTM,30,30,11,11.3323,0.4722,0.3005,3.8074,0.9914,0.0,0.4436,0.389,8,6,14,2,0,10,0.2,0.2,2.6472
LSTM,30,30,12,14.8317,0.618,0.337,4.0,0.9858,0.0,0.3988,0.6325,9,7,16,6,2,4,1.0,1.5,5.0196
LSTM,30,30,13,13.6535,0.5689,0.4009,3.8074,0.9986,0.0,0.5007,0.5082,6,8,14,3,1,8,0.3333,0.375,3.2201
LSTM,30,30,14,5.7558,0.2254,0.2773,3.585,0.8252,-0.0439,0.0683,0.3826,6,6,12,0,0,12,0.0,0.0,0.6514
LSTM,30,30,15,13.8951,0.579,0.3363,3.8074,1.0335,0.0,0.5801,0.4746,6,8,14,4,2,6,0.5,0.6667,4.7228
LSTM,30,30,16,5.7499,0.2353,0.269,3.0,0.8378,-0.0147,0.1593,0.4524,4,4,8,1,5,6,0.0909,0.1667,1.1778
