Kind,epoch,Repetition,Sum of Absolute Values,Mean Value,Standard Deviation,Maximum Value,Minimum Value,Kmeans_song_1_treshold,Kmeans_song_2_treshold,Kmeans_song_3_treshold,Kmeans_song_4_treshold,Song_1_Nodes_exceeding_treshold,Song_2_Nodes_exceeding_treshold,Song_3_Nodes_exceeding_treshold,Song_4_Nodes_exceeding_treshold,Total_Nodes_exceeding_treshold,degree_2_overlapp,degree_3_overlapp,degree_4_overlapp,sum_of_degree_overlapp,Total_Overlapp_percentage,overlapp_column1,overlapp_column2,overlapp_column3,overlapp_column4,overlapp_column5,overlapp_column6,overlapp_column7,overlapp_column8,overlapp_column9,overlapp_column10,overlapp_column11,overlapp_column12,overlapp_column13,overlapp_column14,overlapp_column15,overlapp_column16,overlapp_column17,overlapp_column18,overlapp_column19,overlapp_column20,song_1_song_2_11_overlap,song_1_song_3_11_overlap,song_1_song_4_11_overlap,song_2_song_3_11_overlap,song_2_song_4_11_overlap,song_3_song_4_11_overlap,total_pairwise_overlap_count,Binarized_Vector_Song_1,Binarized_Vector_Song_2,Binarized_Vector_Song_3,Binarized_Vector_Song_4
TF,1000,43,27.1355,0.3392,0.2285,0.7526,0.0,0.3091,0.3037,0.313,0.3112,12,12,11,11,46,7,7,2,16,53.75,0.5,0.75,0.5,0.75,0.75,0.75,0.5,0.0,0.75,0.5,1.0,0.5,0.0,0.75,0.0,0.0,0.75,1.0,0.5,0.5,10,5,7,6,6,6,40,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]"
TF,1000,44,34.5838,0.4323,0.2724,0.7874,0.0,0.3695,0.373,0.3657,0.3915,12,13,11,13,49,5,8,3,16,57.49999999999999,0.75,0.75,0.75,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.75,0.75,0.5,0.5,0.5,0.75,1.0,0.75,0.75,8,7,9,8,8,7,47,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]"
TF,1000,45,30.3859,0.3798,0.2481,0.7524,0.0,0.3276,0.3368,0.3362,0.3351,12,12,11,13,48,6,7,3,16,56.25,0.5,1.0,1.0,0.0,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.0,0.75,0.0,0.5,0.75,0.75,0.75,0.0,1.0,7,8,8,7,8,7,45,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]"
TF,1000,46,29.9914,0.3749,0.2519,0.7833,0.0,0.3649,0.347,0.3411,0.3318,12,11,11,11,45,6,7,2,15,51.24999999999999,0.5,0.5,0.0,0.75,0.0,0.0,0.75,0.0,0.75,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.0,1.0,1.0,0.75,7,7,8,7,6,4,39,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0]"
TF,1000,47,26.2464,0.3263,0.2246,0.7411,-0.0362,0.2689,0.3366,0.3099,0.3255,11,9,12,11,43,8,5,2,15,48.75,0.75,0.0,0.5,0.0,0.0,0.5,0.5,0.75,0.75,1.0,0.75,0.75,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,6,6,6,5,5,7,35,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
TF,1000,48,28.0965,0.3512,0.2408,0.7633,0.0,0.3452,0.3519,0.3285,0.3529,11,9,10,11,41,6,4,3,13,45.0,0.5,1.0,0.5,0.0,0.75,0.0,0.5,0.0,1.0,0.75,0.75,0.0,0.0,0.5,0.0,0.0,0.75,1.0,0.5,0.5,6,7,5,6,6,6,36,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1]"
TF,1000,49,28.3074,0.3538,0.2378,0.7992,0.0,0.3209,0.316,0.3036,0.3814,11,9,13,11,44,10,4,2,16,50.0,0.0,1.0,0.5,0.75,0.5,0.5,1.0,0.5,0.75,0.5,0.5,0.0,0.5,0.5,0.5,0.75,0.75,0.0,0.5,0.0,6,8,5,6,4,5,34,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]"
RNN,2000,0,28.8138,0.3597,0.2848,0.8112,-0.0079,0.3758,0.4033,0.345,0.3664,10,9,9,10,38,1,7,2,10,38.75,1.0,0.0,0.5,0.0,0.75,0.75,0.75,0.75,0.0,0.0,0.75,0.75,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,6,5,5,7,6,5,34,"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0]"
RNN,2000,1,33.6421,0.4203,0.3062,0.8113,-0.006,0.4025,0.4106,0.3899,0.3649,11,11,11,11,44,8,6,2,16,52.5,0.75,0.5,0.0,0.75,0.0,0.5,0.75,0.5,1.0,1.0,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0.0,0.5,0.0,8,7,6,5,4,8,38,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]"
RNN,2000,2,34.6284,0.4329,0.3147,0.8113,0.0,0.3762,0.4,0.4081,0.3995,12,10,11,12,45,7,5,3,15,51.24999999999999,0.75,0.5,0.75,0.0,0.0,0.0,0.5,0.75,0.0,0.5,0.75,0.5,1.0,0.5,0.75,0.0,1.0,0.5,1.0,0.5,6,5,6,7,7,9,40,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0]"
RNN,2000,3,33.4199,0.4177,0.3004,0.8113,0.0,0.4005,0.3828,0.3735,0.4027,11,11,11,11,44,6,6,2,14,47.5,0.0,0.0,1.0,0.5,1.0,0.0,0.75,0.75,0.5,0.75,0.0,0.75,0.0,0.5,0.5,0.5,0.0,0.75,0.5,0.75,6,5,6,6,7,6,36,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]"
RNN,2000,4,34.9236,0.4365,0.3147,0.8113,0.0,0.4251,0.3894,0.4012,0.3838,11,11,12,11,45,6,2,6,14,52.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.75,0.0,0.75,1.0,1.0,1.0,8,9,8,7,8,8,48,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
RNN,2000,5,29.6901,0.3708,0.296,0.7994,-0.007,0.3903,0.3777,0.3432,0.3997,10,10,10,9,39,3,6,3,12,45.0,0.75,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.75,0.75,0.5,0.0,0.0,0.75,0.0,0.75,5,8,8,7,4,7,39,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]"
RNN,2000,6,33.1668,0.4143,0.3088,0.8113,-0.0063,0.3913,0.3926,0.3795,0.3789,11,11,11,11,44,5,7,3,15,53.75,0.0,0.5,1.0,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.5,1.0,0.75,0.75,0.0,0.5,0.5,0.0,0.5,1.0,6,7,9,8,7,7,44,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]"
RNN,2000,7,31.9175,0.3988,0.3056,0.8113,-0.0048,0.3871,0.3414,0.4068,0.376,11,11,10,11,43,5,4,4,13,47.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.75,0.5,0.0,0.75,0.75,0.5,0.0,1.0,7,8,7,8,6,5,41,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1]"
RNN,2000,8,35.3563,0.442,0.3166,0.8113,0.0,0.3886,0.3954,0.4071,0.3968,12,11,11,12,46,7,7,2,16,53.75,0.75,0.5,0.5,0.5,0.0,0.75,0.75,0.75,0.0,0.75,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.75,0.5,0.75,7,7,7,5,8,6,40,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]"
RNN,2000,9,35.4118,0.4426,0.3142,0.8113,0.0,0.4188,0.3952,0.4254,0.3832,11,11,11,12,45,7,8,1,16,52.5,0.5,0.0,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.0,1.0,0.75,0.5,0.75,0.75,0.5,0.75,0.5,0.0,0.0,5,8,7,4,6,7,37,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]"
RNN,2000,10,34.2503,0.428,0.3055,0.8113,-0.003,0.3839,0.3891,0.4133,0.3839,12,11,11,11,45,5,3,5,13,48.75,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.75,0.75,0.75,0.0,9,6,8,8,7,6,44,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0]"
RNN,2000,11,32.829,0.4104,0.3059,0.8113,0.0,0.3898,0.3923,0.3803,0.3943,11,11,11,10,43,5,7,2,14,48.75,0.0,0.75,0.0,0.75,1.0,0.0,0.0,0.5,0.5,0.75,0.5,0.75,1.0,0.5,0.75,0.0,0.75,0.75,0.0,0.5,7,6,6,7,5,7,38,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0]"
RNN,2000,12,35.3318,0.4416,0.3099,0.8113,0.0,0.4066,0.3965,0.3787,0.381,12,11,12,12,47,8,5,3,16,53.75,0.5,0.0,0.5,0.5,0.75,0.5,0.75,1.0,0.0,0.0,0.5,1.0,0.75,0.5,0.75,0.75,0.5,0.5,1.0,0.0,7,6,8,7,6,7,41,"[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]"
RNN,2000,13,33.0611,0.4133,0.3082,0.8113,0.0,0.3875,0.4026,0.3849,0.4217,11,10,11,10,42,10,5,1,16,48.75,0.5,0.75,0.0,0.0,0.5,0.5,0.5,0.75,0.5,0.5,0.75,1.0,0.5,0.5,0.5,0.0,0.75,0.5,0.75,0.0,6,3,3,6,5,8,31,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0]"
RNN,2000,14,34.4125,0.43,0.3137,0.8113,-0.0031,0.392,0.3816,0.4052,0.3652,12,11,11,12,46,7,3,5,15,53.75,0.75,0.0,0.75,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,6,7,7,8,9,9,46,"[0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]"
RNN,2000,15,33.6397,0.4205,0.3075,0.8113,0.0,0.3907,0.4106,0.3986,0.3958,11,11,10,11,43,4,5,4,13,48.75,0.0,0.5,0.5,0.0,1.0,0.0,0.75,0.0,0.75,0.0,0.75,0.5,0.75,0.75,1.0,0.0,1.0,0.5,1.0,0.0,8,8,8,6,5,8,43,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]"
RNN,2000,16,31.7395,0.396,0.2937,0.8113,-0.0112,0.3874,0.3787,0.3516,0.3553,12,11,11,10,44,4,7,3,14,51.24999999999999,0.0,0.5,0.75,0.0,1.0,0.0,0.75,0.75,1.0,1.0,0.0,0.5,0.75,0.0,0.75,0.0,0.75,0.5,0.5,0.75,7,8,8,7,6,7,43,"[0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]"
RNN,2000,17,36.0522,0.4507,0.3172,0.8113,0.0,0.3905,0.3863,0.396,0.3889,12,12,12,12,48,7,5,4,16,56.25,0.75,0.0,0.75,0.75,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.75,0.5,0.75,1.0,1.0,0.0,0.0,9,7,7,6,8,9,46,"[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]"
RNN,2000,18,35.9661,0.4496,0.3128,0.8112,0.0,0.3885,0.3893,0.4233,0.3906,12,12,11,12,47,8,5,3,16,53.75,0.5,0.75,0.0,0.75,0.75,0.75,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.75,0.5,0.5,0.5,0.5,9,6,8,5,7,6,41,"[0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1]"
RNN,2000,19,35.0313,0.4379,0.307,0.8113,0.0,0.3934,0.3987,0.3897,0.3971,11,12,11,12,46,5,9,1,15,51.24999999999999,0.5,0.75,1.0,0.5,0.75,0.75,0.75,0.0,0.75,0.5,0.0,0.75,0.75,0.5,0.5,0.75,0.0,0.0,0.75,0.0,6,8,6,6,6,6,38,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0]"
RNN,2000,20,34.1746,0.4272,0.3066,0.8112,0.0,0.4018,0.3736,0.3908,0.3989,11,12,11,11,45,6,7,2,15,51.24999999999999,0.5,0.5,0.75,0.75,0.0,1.0,0.75,0.0,0.75,0.75,0.75,1.0,0.75,0.0,0.0,0.5,0.5,0.5,0.5,0.0,8,5,6,7,6,7,39,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0]","[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0]"
RNN,2000,21,33.7854,0.4215,0.2976,0.8112,-0.0098,0.3779,0.3707,0.377,0.3654,12,12,11,12,47,6,5,4,15,53.75,1.0,0.5,0.75,0.75,0.75,0.0,0.5,0.75,1.0,1.0,0.0,0.5,0.75,0.0,0.0,1.0,0.5,0.0,0.5,0.5,10,6,7,7,7,8,45,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]"
RNN,2000,22,35.3792,0.4419,0.3038,0.8112,-0.0075,0.3842,0.3953,0.3631,0.396,12,12,12,12,48,9,8,1,18,57.49999999999999,0.75,0.5,0.5,0.5,0.75,0.0,0.5,0.5,1.0,0.5,0.5,0.75,0.0,0.75,0.75,0.5,0.75,0.75,0.75,0.5,7,6,6,7,6,7,39,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
RNN,2000,23,31.0434,0.3868,0.2998,0.8112,-0.0176,0.3917,0.394,0.3244,0.383,11,10,11,10,42,7,4,3,14,47.5,0.0,0.0,0.75,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.75,0.75,0.0,0.5,0.75,0.0,0.0,0.0,0.5,1.0,6,6,5,8,6,6,37,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]"
RNN,2000,24,30.3569,0.3795,0.2919,0.8112,0.0,0.3795,0.3752,0.3516,0.3586,10,10,11,11,42,7,7,1,15,48.75,0.5,0.75,0.75,0.75,0.0,0.75,0.0,0.5,0.0,0.5,0.5,0.5,0.75,0.0,1.0,0.75,0.5,0.0,0.75,0.5,5,5,6,7,4,7,34,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]"
